Key,Activities,Address,Charity,Complete,Created,Description,Donations,Link,MostRecentDonation,Operates,Postcode,Raised
36,,"Unit 5 Heron Square,Deans Industrial Estate  Livingston,West Lothian  EH54 8QY","West Lothian Foodbank",True,2017-06-21,"Every day people in the UK go hungry for reasons ranging from redundancy to receiving an unexpected bill on a low income. West Lothian Food bank is a Trussell Trust food bank which provides a minimum of three days emergency food and support to people experiencing crisis. Rising food and fuel prices, static incomes, underemployment and changes to benefits are some of the reasons why increasing numbers are being referred to food banks for emergency food. The Trussell Trust partners with churches and communities to open new food banks nationwide. Our goal is for every person in West Lothian to have a distribution centre within easy reach. Your money pays for essential staff, a warehouse/office and the resourcing of 10 distribution centres across West Lothian. Visit our website regularly for updates on how your money is reaching people in need.","2017-06-21 5",https://uk.virginmoneygiving.com/fundraiser-display/showROSomeoneSpecialPage?pageUrl=wl,2017-06-21,,,5
37,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,2020-09-30,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-29 20/2020-10-24 10/2020-10-02 22/2020-10-01 20/2020-10-01 5/2020-09-30 5",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=SouthfieldPrimarySchool&pageUrl=1,2020-10-29,,,82
38,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StMargaretofScotlandPrimarySchool&pageUrl=1,,,,0
39,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",False,2020-10-07,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-11-15 10/2020-10-23 2/2020-10-23 5/2020-10-23 5/2020-10-22 1/2020-10-20 10/2020-10-16 5/2020-10-15 30/2020-10-15 10/2020-10-15 10/2020-10-15 50/2020-10-09 5/2020-10-07 15/2020-10-07 1",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StMartindePorresCatholicPrimarySchool&pageUrl=1,2020-11-15,,,210
40,"The charity raises funds by various means, for example, subscriptions, donations, coffee mornings, etc. These funds are then donated to the local community hospital for the purchase of equipment which may not be budgeted for under the NHS.","Thistledene,Fulbeck  Morpeth,  NE61 3JU","Wansbeck Valley Food Bank",False,2020-10-22,,"2020-10-25 10/2020-10-24 25/2020-10-24 900/2020-10-24 25/2020-10-23 30/2020-10-23 15/2020-10-23 10/2020-10-23 20/2020-10-23 10/2020-10-23 5/2020-10-23 30/2020-10-23 30/2020-10-23 30/2020-10-23 10/2020-10-23 30/2020-10-22 30/2020-10-22 5/2020-10-22 50/2020-10-22 20/2020-10-22 10/2020-10-22 50/2020-10-22 20/2020-10-22 5/2020-10-22 10/2020-10-22 50/2020-10-22 15/2020-10-22 5/2020-10-22 20/2020-10-22 30/2020-10-22 5/2020-10-22 30/2020-10-22 20/2020-10-22 15/2020-10-22 20/2020-10-22 100/2020-10-22 15/2020-10-22 50/2020-10-22 15/2020-10-22 10/2020-10-22 50/2020-10-22 50",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StephenCockburn&pageUrl=1,2020-10-25,Oxfordshire,"OX14 1ZB",1891
41,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StopsleyHighSchool&pageUrl=1,,,,0
42,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=StopsleyUnitedFC&pageUrl=1,,,,0
43,,"The George Whitefield Centre,107 Great Western Road  Gloucester,  GL1 3NF","Gloucester Foodbank",False,2020-03-09,,"2020-10-23 15/2020-10-06 5/2020-09-12 30/2020-08-28 20/2020-08-10 215/2020-08-10 50/2020-08-10 30/2020-08-07 10/2020-08-06 10/2020-07-30 15/2020-07-30 10/2020-07-30 30/2020-07-30 10/2020-07-29 15/2020-07-29 10/2020-07-29 10/2020-07-29 20/2020-07-29 10/2020-07-29 10/2020-07-29 10/2020-07-29 5/2020-07-29 10/2020-07-29 10/2020-07-29 10/2020-06-10 25/2020-06-05 10/2020-04-06 10/2020-04-03 10/2020-04-03 10/2020-04-03 10/2020-03-20 68/2020-03-20 68/2020-03-18 122/2020-03-09 122",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=THBCheltenham&pageUrl=1,2020-10-23,"North Somerset, Somerset",,1035
44,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=TheMeadsPrimarySchool&pageUrl=1,,,,0
45,"The charity raises funds by various means, for example, subscriptions, donations, coffee mornings, etc. These funds are then donated to the local community hospital for the purchase of equipment which may not be budgeted for under the NHS.","Thistledene,Fulbeck  Morpeth,  NE61 3JU","Wansbeck Valley Food Bank",False,2020-03-16,,"2020-11-07 10/2020-08-15 10/2020-07-04 30/2020-05-17 50/2020-05-16 25/2020-05-09 30/2020-05-01 30/2020-04-29 15/2020-04-27 2/2020-04-26 5/2020-04-26 5/2020-04-25 5/2020-04-23 5/2020-04-23 5/2020-04-22 5/2020-04-22 5/2020-04-22 5/2020-04-22 5/2020-04-21 5/2020-04-21 5/2020-04-21 5/2020-04-21 5/2020-04-21 5/2020-04-20 25/2020-04-19 5/2020-04-19 5/2020-04-19 5/2020-04-19 10/2020-04-19 5/2020-04-19 5/2020-04-19 5/2020-04-19 1/2020-04-19 5/2020-04-19 5/2020-04-19 15/2020-04-19 5/2020-04-19 5/2020-04-19 5/2020-04-19 5/2020-04-19 2/2020-04-19 5/2020-04-19 5/2020-04-19 5/2020-04-19 5/2020-04-19 15/2020-04-19 5/2020-04-19 5/2020-04-18 5/2020-04-18 5/2020-04-18 15/2020-04-18 5/2020-04-18 5/2020-04-18 5/2020-04-18 1/2020-04-18 5/2020-04-18 5/2020-04-18 5/2020-04-18 25/2020-04-18 5/2020-04-18 5/2020-04-18 5/2020-04-18 5/2020-04-18 5/2020-04-18 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 6/2020-04-17 5/2020-04-17 10/2020-04-17 5/2020-04-17 10/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 15/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 5/2020-04-17 20/2020-04-17 10/2020-04-17 5/2020-04-17 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 10/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-16 5/2020-04-15 5/2020-04-15 1/2020-04-15 15/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 10/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 10/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-15 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 6/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-14 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-13 1/2020-04-13 5/2020-04-13 5/2020-04-13 5/2020-04-12 5/2020-04-12 15/2020-04-12 5/2020-04-12 10/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-12 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-11 5/2020-04-10 5/2020-04-10 5/2020-04-10 5/2020-04-10 5/2020-04-09 5/2020-04-09 5/2020-04-09 5/2020-04-08 5/2020-04-04 140/2020-04-02 30/2020-03-28 100/2020-03-27 15/2020-03-27 50/2020-03-27 100/2020-03-24 100/2020-03-24 10/2020-03-24 30/2020-03-23 25/2020-03-21 100/2020-03-20 30/2020-03-20 10/2020-03-20 10/2020-03-20 50/2020-03-19 25/2020-03-19 100/2020-03-18 30/2020-03-18 30/2020-03-18 75/2020-03-18 60/2020-03-18 20/2020-03-18 10/2020-03-17 30/2020-03-17 30/2020-03-17 10/2020-03-17 30/2020-03-17 30/2020-03-17 20/2020-03-16 30/2020-03-16 50/2020-03-16 20/2020-03-16 30/2020-03-16 30/2020-03-16 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=wansbeckvalleyfoodbank&pageUrl=3,2020-11-07,Oxfordshire,"OX14 1ZB",3190
46,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=WardenHillInfantSchool&pageUrl=1,,,,0
47,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=WardenHillJuniorSchool&pageUrl=1,,,,0
48,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=WenlockJuniorSchool&pageUrl=1,,,,0
49,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",False,2020-10-12,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-28 15/2020-10-14 10/2020-10-13 25/2020-10-12 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=WhipperleyInfantAcademy&pageUrl=1,2020-10-28,,,70
50,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=WhitefieldPrimaryAcademy&pageUrl=1,,,,0
51,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",True,,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!",,https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=WigmorePrimarySchool&pageUrl=1,,,,0
52,,"Unit 3 High Town Enterprise Centre Yor,  Luton,Bedfordshire  LU2 0HA","Luton Foodbank",False,2020-10-09,"Launched in April 2013, Luton Foodbank provides emergency food supplies to local people living in food poverty.  Luton Foodbank provides individuals and families with non-perishable food parcels containing 3 days worth of food. We work with local organisations and volunteers, striving to ensure that no one in Luton goes hungry.  We value all the support that we recieve from local community, including schools, churches, mosques and other organisations.  If you would like to get involved by volunteering or becoming a referral agency, please contact us using the details on this page. Thank you!","2020-10-21 5/2020-10-21 20/2020-10-21 15/2020-10-11 20/2020-10-09 10",https://uk.virginmoneygiving.com/fundraiser-display/showROFundraiserPage?userUrl=WoodlandsSecondarySchool&pageUrl=1,2020-10-21,,,80
